date,year,month,day,weekday,weekday_name,working_day,holiday_description,is_weekend,is_public_holiday,is_school_holiday_anywhere,school_holiday_municipality_count,school_holiday_population,school_holiday_population_weight,school_holiday_types,school_holiday_municipalities,is_autumn_break_anywhere,autumn_break_municipality_count,autumn_break_population,autumn_break_population_weight,is_christmas_break_anywhere,christmas_break_municipality_count,christmas_break_population,christmas_break_population_weight,is_winter_break_anywhere,winter_break_municipality_count,winter_break_population,winter_break_population_weight,school_start_municipalities,school_start_population,school_start_population_weight,school_end_municipalities,school_end_population,school_end_population_weight,public_holiday_source,school_holiday_source
2026-03-09,2026,3,9,1,Monday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-03-10,2026,3,10,2,Tuesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-03-11,2026,3,11,3,Wednesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-03-12,2026,3,12,4,Thursday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-03-13,2026,3,13,5,Friday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-03-14,2026,3,14,6,Saturday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-03-15,2026,3,15,7,Sunday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-03-16,2026,3,16,1,Monday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-03-17,2026,3,17,2,Tuesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-03-18,2026,3,18,3,Wednesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-03-19,2026,3,19,4,Thursday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-03-20,2026,3,20,5,Friday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-03-21,2026,3,21,6,Saturday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-03-22,2026,3,22,7,Sunday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-03-23,2026,3,23,1,Monday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-03-24,2026,3,24,2,Tuesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-03-25,2026,3,25,3,Wednesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-03-26,2026,3,26,4,Thursday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-03-27,2026,3,27,5,Friday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-03-28,2026,3,28,6,Saturday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-03-29,2026,3,29,7,Sunday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-03-30,2026,3,30,1,Monday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-03-31,2026,3,31,2,Tuesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-04-01,2026,4,1,3,Wednesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-04-02,2026,4,2,4,Thursday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-04-03,2026,4,3,5,Friday,False,pitkä perjantai,False,True,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-04-04,2026,4,4,6,Saturday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-04-05,2026,4,5,7,Sunday,False,pääsiäinen,False,True,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-04-06,2026,4,6,1,Monday,False,toinen pääsiäispäivä,False,True,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-04-07,2026,4,7,2,Tuesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-04-08,2026,4,8,3,Wednesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-04-09,2026,4,9,4,Thursday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-04-10,2026,4,10,5,Friday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-04-11,2026,4,11,6,Saturday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-04-12,2026,4,12,7,Sunday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-04-13,2026,4,13,1,Monday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-04-14,2026,4,14,2,Tuesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-04-15,2026,4,15,3,Wednesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-04-16,2026,4,16,4,Thursday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-04-17,2026,4,17,5,Friday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-04-18,2026,4,18,6,Saturday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-04-19,2026,4,19,7,Sunday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-04-20,2026,4,20,1,Monday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-04-21,2026,4,21,2,Tuesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-04-22,2026,4,22,3,Wednesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-04-23,2026,4,23,4,Thursday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-04-24,2026,4,24,5,Friday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-04-25,2026,4,25,6,Saturday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-04-26,2026,4,26,7,Sunday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-04-27,2026,4,27,1,Monday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-04-28,2026,4,28,2,Tuesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-04-29,2026,4,29,3,Wednesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-04-30,2026,4,30,4,Thursday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-05-01,2026,5,1,5,Friday,False,vappu,False,True,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-05-02,2026,5,2,6,Saturday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-05-03,2026,5,3,7,Sunday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-05-04,2026,5,4,1,Monday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-05-05,2026,5,5,2,Tuesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-05-06,2026,5,6,3,Wednesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-05-07,2026,5,7,4,Thursday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-05-08,2026,5,8,5,Friday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-05-09,2026,5,9,6,Saturday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-05-10,2026,5,10,7,Sunday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-05-11,2026,5,11,1,Monday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-05-12,2026,5,12,2,Tuesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-05-13,2026,5,13,3,Wednesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-05-14,2026,5,14,4,Thursday,False,helatorstai,False,True,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-05-15,2026,5,15,5,Friday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-05-16,2026,5,16,6,Saturday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-05-17,2026,5,17,7,Sunday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-05-18,2026,5,18,1,Monday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-05-19,2026,5,19,2,Tuesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-05-20,2026,5,20,3,Wednesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-05-21,2026,5,21,4,Thursday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-05-22,2026,5,22,5,Friday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-05-23,2026,5,23,6,Saturday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-05-24,2026,5,24,7,Sunday,False,helluntai,False,True,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-05-25,2026,5,25,1,Monday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-05-26,2026,5,26,2,Tuesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-05-27,2026,5,27,3,Wednesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-05-28,2026,5,28,4,Thursday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-05-29,2026,5,29,5,Friday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-05-30,2026,5,30,6,Saturday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,Espoo;Helsinki;Hämeenlinna;Joensuu;Jyväskylä;Kajaani;Kokkola;Kotka;Kouvola;Kuopio;Lahti;Lappeenranta;Mikkeli;Oulu;Pori;Rovaniemi;Seinäjoki;Tampere;Turku;Vaasa;Vantaa,3106606,1.0,https://holiday-calendar.fi/api/calendar,https://www.oph.fi/fi/uutiset/2025/koulujen-tyo-ja-loma-ajat-lukuvuonna-2025-2026
2026-05-31,2026,5,31,7,Sunday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-06-01,2026,6,1,1,Monday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-06-02,2026,6,2,2,Tuesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-06-03,2026,6,3,3,Wednesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-06-04,2026,6,4,4,Thursday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-06-05,2026,6,5,5,Friday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-06-06,2026,6,6,6,Saturday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-06-07,2026,6,7,7,Sunday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-06-08,2026,6,8,1,Monday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-06-09,2026,6,9,2,Tuesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-06-10,2026,6,10,3,Wednesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-06-11,2026,6,11,4,Thursday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-06-12,2026,6,12,5,Friday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-06-13,2026,6,13,6,Saturday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-06-14,2026,6,14,7,Sunday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-06-15,2026,6,15,1,Monday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-06-16,2026,6,16,2,Tuesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-06-17,2026,6,17,3,Wednesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-06-18,2026,6,18,4,Thursday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-06-19,2026,6,19,5,Friday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-06-20,2026,6,20,6,Saturday,False,juhannus,False,True,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-06-21,2026,6,21,7,Sunday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-06-22,2026,6,22,1,Monday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-06-23,2026,6,23,2,Tuesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-06-24,2026,6,24,3,Wednesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-06-25,2026,6,25,4,Thursday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-06-26,2026,6,26,5,Friday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-06-27,2026,6,27,6,Saturday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-06-28,2026,6,28,7,Sunday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-06-29,2026,6,29,1,Monday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-06-30,2026,6,30,2,Tuesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-07-01,2026,7,1,3,Wednesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-07-02,2026,7,2,4,Thursday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-07-03,2026,7,3,5,Friday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-07-04,2026,7,4,6,Saturday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-07-05,2026,7,5,7,Sunday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-07-06,2026,7,6,1,Monday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-07-07,2026,7,7,2,Tuesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-07-08,2026,7,8,3,Wednesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-07-09,2026,7,9,4,Thursday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-07-10,2026,7,10,5,Friday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-07-11,2026,7,11,6,Saturday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-07-12,2026,7,12,7,Sunday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-07-13,2026,7,13,1,Monday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-07-14,2026,7,14,2,Tuesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-07-15,2026,7,15,3,Wednesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-07-16,2026,7,16,4,Thursday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-07-17,2026,7,17,5,Friday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-07-18,2026,7,18,6,Saturday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-07-19,2026,7,19,7,Sunday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-07-20,2026,7,20,1,Monday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-07-21,2026,7,21,2,Tuesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-07-22,2026,7,22,3,Wednesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-07-23,2026,7,23,4,Thursday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-07-24,2026,7,24,5,Friday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-07-25,2026,7,25,6,Saturday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-07-26,2026,7,26,7,Sunday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-07-27,2026,7,27,1,Monday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-07-28,2026,7,28,2,Tuesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-07-29,2026,7,29,3,Wednesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
